order_id,order_date,customer_id,customer_age,customer_region,product_category,product_name,quantity,unit_price,discount_percent,payment_method,shipping_cost,delivery_days,customer_rating,is_returned,revenue,order_month,order_weekday
100658,2023-08-06,897,32.0,Ost,Elektronik,Kopfhörer,2,47.08,0.0,Sofortüberweisung,4.99,3,-1.0,False,94.16,2023-08,Sunday
101896,2023-02-03,581,40.0,Ost,Elektronik,USB-Kabel,1,156.41,0.0,Rechnung,4.99,2,3.0,False,156.41,2023-02,Friday
103384,2024-01-23,1354,35.0,Ost,Elektronik,Smartphone-Hülle,1,39.18,10.0,Kreditkarte,0.0,3,4.0,False,35.262,2024-01,Tuesday
103163,2024-10-30,745,23.0,Süd,Elektronik,Bluetooth-Lautsprecher,1,17.15,0.0,Sofortüberweisung,0.0,3,5.0,False,17.15,2024-10,Wednesday
100342,2023-11-01,788,29.0,Ost,Elektronik,Powerbank,1,78.82,0.0,Kreditkarte,0.0,7,5.0,False,78.82,2023-11,Wednesday
104498,2024-08-18,1577,45.0,Mitte,Mode,Sneaker,2,36.62,0.0,Rechnung,2.99,4,5.0,False,73.24,2024-08,Sunday
100727,2024-04-15,961,41.0,Ost,Haushalt,Lampe,1,46.22,0.0,Rechnung,0.0,3,3.0,True,46.22,2024-04,Monday
103856,2024-05-06,51,54.0,Nord,Elektronik,Bluetooth-Lautsprecher,2,17.71,0.0,Lastschrift,0.0,2,-1.0,False,35.42,2024-05,Monday
100976,2024-01-11,1082,51.0,Nord,Elektronik,Bluetooth-Lautsprecher,4,31.55,15.0,Rechnung,0.0,6,4.0,False,107.27,2024-01,Thursday
102418,2023-02-14,1694,53.0,West,Mode,Mütze,1,28.91,25.0,Rechnung,6.99,5,5.0,False,21.6825,2023-02,Tuesday
104421,2024-08-02,1466,18.0,Ost,Bücher,Roman,1,13.27,0.0,Sofortüberweisung,2.99,2,4.0,False,13.27,2024-08,Friday
101928,2023-12-22,296,56.0,West,Haushalt,Staubsauger,1,58.54,0.0,PayPal,2.99,6,-1.0,False,58.54,2023-12,Friday
102664,2023-01-11,1225,63.0,Nord,Elektronik,Kopfhörer,5,36.46,0.0,Kreditkarte,2.99,4,5.0,False,182.3,2023-01,Wednesday
104912,2023-11-13,647,33.0,West,Haushalt,Pfannenset,2,42.43,5.0,Rechnung,0.0,6,5.0,False,80.61699999999999,2023-11,Monday
101299,2024-01-07,980,48.0,Nord,Mode,Sneaker,2,33.23,20.0,PayPal,2.99,1,1.0,False,53.168,2024-01,Sunday
104704,2024-02-10,1712,36.0,Mitte,Haushalt,Pfannenset,1,55.86,15.0,Kreditkarte,2.99,2,5.0,False,47.481,2024-02,Saturday
104645,2023-04-19,719,46.0,West,Bücher,Roman,1,21.38,15.0,Sofortüberweisung,0.0,3,-1.0,False,18.173,2023-04,Wednesday
100660,2023-06-29,134,43.0,Mitte,Sport,Yogamatte,1,900.1655310651263,0.0,Kreditkarte,4.99,5,2.0,False,900.1655310651263,2023-06,Thursday
104047,2024-05-28,646,29.0,Mitte,Elektronik,USB-Kabel,1,60.28,15.0,Kreditkarte,6.99,3,5.0,True,51.238,2024-05,Tuesday
102438,2024-05-08,745,31.0,Nord,Mode,Jacke,1,18.82,0.0,Lastschrift,0.0,3,5.0,False,18.82,2024-05,Wednesday
103706,2024-08-22,1681,29.0,Ost,Elektronik,Smartphone-Hülle,1,10.25,20.0,Lastschrift,4.99,1,5.0,False,8.200000000000001,2024-08,Thursday
103036,2024-07-24,39,47.0,Nord,Elektronik,Bluetooth-Lautsprecher,4,104.18,0.0,Sofortüberweisung,4.99,4,4.0,False,416.72,2024-07,Wednesday
102233,2024-07-03,1275,31.0,West,Elektronik,Kopfhörer,1,51.28,0.0,Kreditkarte,4.99,4,5.0,True,51.28,2024-07,Wednesday
103113,2024-12-07,608,34.0,Mitte,Elektronik,USB-Kabel,1,55.67,10.0,Rechnung,0.0,1,4.0,False,50.103,2024-12,Saturday
103998,2023-02-16,575,39.0,Nord,Haushalt,Staubsauger,1,65.65,10.0,PayPal,0.0,3,3.0,False,59.08500000000001,2023-02,Thursday
103668,2024-12-23,1317,36.0,Süd,Sport,Trinkflasche,2,7.55,0.0,Rechnung,2.99,2,5.0,False,15.1,2024-12,Monday
103256,2024-03-01,1346,36.0,Mitte,Bücher,Sachbuch,2,2.48,20.0,Lastschrift,4.99,3,5.0,False,3.968,2024-03,Friday
101278,2024-06-17,255,57.0,Ost,Bücher,Comic,2,298.60290059008526,0.0,PayPal,2.99,2,5.0,False,597.2058011801705,2024-06,Monday
103133,2023-02-27,1676,26.0,West,Haushalt,Lampe,1,69.92,5.0,Kreditkarte,6.99,3,4.0,False,66.42399999999999,2023-02,Monday
101621,2023-08-21,222,53.0,Süd,Elektronik,Smartphone-Hülle,1,73.46,10.0,Sofortüberweisung,4.99,2,5.0,False,66.11399999999999,2023-08,Monday
103075,2023-08-23,1725,43.0,Mitte,Haushalt,Bettwäsche,1,87.67,20.0,Lastschrift,0.0,6,4.0,False,70.13600000000001,2023-08,Wednesday
100067,2023-10-22,976,32.0,Ost,Bücher,Comic,1,6.16,0.0,Kreditkarte,4.99,1,3.0,False,6.16,2023-10,Sunday
104740,2024-07-15,911,18.0,West,Mode,Mütze,1,19.78,0.0,Lastschrift,2.99,5,4.0,False,19.78,2024-07,Monday
102167,2024-04-27,311,44.0,Nord,Haushalt,Pfannenset,1,108.46,0.0,Lastschrift,2.99,6,5.0,False,108.46,2024-04,Saturday
104745,2023-10-07,840,23.0,West,Sport,Yogamatte,1,40.18,5.0,Kreditkarte,0.0,1,4.0,False,38.171,2023-10,Saturday
100820,2023-11-07,401,26.0,Mitte,Mode,Jacke,1,14.64,0.0,PayPal,2.99,5,5.0,False,14.64,2023-11,Tuesday
101226,2024-07-28,861,18.0,West,Elektronik,Powerbank,1,63.52,5.0,Rechnung,2.99,1,4.0,False,60.344,2024-07,Sunday
103185,2024-09-17,1712,29.0,Ost,Haushalt,Lampe,2,43.14,0.0,Lastschrift,2.99,9,-1.0,False,86.28,2024-09,Tuesday
104890,2023-03-13,809,22.0,Süd,Mode,T-Shirt,1,39.77,20.0,PayPal,0.0,3,5.0,False,31.816000000000003,2023-03,Monday
102957,2023-03-22,130,59.0,Ost,Mode,Mütze,1,52.89,0.0,PayPal,0.0,1,5.0,False,52.89,2023-03,Wednesday
104502,2023-08-24,1160,43.0,Süd,Mode,T-Shirt,1,21.6,0.0,PayPal,2.99,1,5.0,False,21.6,2023-08,Thursday
104313,2024-04-04,1480,56.0,Ost,Mode,Jacke,1,29.99,10.0,Lastschrift,0.0,2,4.0,False,26.991,2024-04,Thursday
104145,2023-02-08,619,38.0,Süd,Haushalt,Bettwäsche,1,56.77,0.0,PayPal,2.99,1,4.0,False,56.77,2023-02,Wednesday
101143,2024-11-25,138,45.0,Nord,Elektronik,Smartphone-Hülle,1,91.91,0.0,PayPal,2.99,1,2.0,False,91.91,2024-11,Monday
100397,2023-09-02,57,26.0,Nord,Mode,Sneaker,1,33.42,10.0,Sofortüberweisung,2.99,5,-1.0,False,30.078000000000003,2023-09,Saturday
104243,2024-05-23,256,49.0,Ost,Haushalt,Lampe,1,32.44,0.0,Sofortüberweisung,2.99,6,5.0,False,32.44,2024-05,Thursday
104345,2024-05-03,1441,40.0,Süd,Mode,Jacke,1,24.49,0.0,PayPal,6.99,5,4.0,False,24.49,2024-05,Friday
104419,2024-10-04,133,42.0,Süd,Sport,Laufschuhe,1,4.06,0.0,PayPal,2.99,7,5.0,False,4.06,2024-10,Friday
101398,2024-02-15,1624,28.0,Ost,Sport,Hantel,1,22.56,10.0,Lastschrift,2.99,1,4.0,False,20.304,2024-02,Thursday
101659,2023-07-02,1128,29.0,West,Mode,Sneaker,1,20.89,0.0,Rechnung,4.99,3,5.0,False,20.89,2023-07,Sunday
100979,2023-06-11,1106,33.0,Mitte,Haushalt,Kaffeemaschine,1,24.94,0.0,Lastschrift,4.99,5,5.0,False,24.94,2023-06,Sunday
101298,2024-10-14,1540,43.0,Ost,Mode,T-Shirt,1,12.63,10.0,Lastschrift,6.99,3,1.0,False,11.367,2024-10,Monday
103660,2023-01-16,1516,38.0,Süd,Haushalt,Kaffeemaschine,2,42.56,0.0,Sofortüberweisung,0.0,4,5.0,False,85.12,2023-01,Monday
100082,2024-08-01,531,45.0,West,Elektronik,USB-Kabel,1,41.54,10.0,Lastschrift,2.99,2,4.0,False,37.386,2024-08,Thursday
102225,2024-09-26,925,47.0,Nord,Elektronik,Kopfhörer,1,58.7,0.0,PayPal,0.0,5,4.0,False,58.7,2024-09,Thursday
102505,2024-12-23,408,37.0,Nord,Haushalt,Bettwäsche,1,113.62,0.0,Kreditkarte,2.99,4,5.0,False,113.62,2024-12,Monday
104316,2024-12-08,990,43.0,West,Bücher,Sachbuch,1,41.46,0.0,Sofortüberweisung,0.0,1,5.0,False,41.46,2024-12,Sunday
104708,2023-05-01,390,37.0,Süd,Mode,Jeans,1,47.33,0.0,Sofortüberweisung,0.0,5,4.0,False,47.33,2023-05,Monday
104098,2024-08-22,1229,36.0,Nord,Elektronik,Powerbank,1,27.82,10.0,PayPal,0.0,7,1.0,False,25.038,2024-08,Thursday
100423,2023-09-24,68,37.0,West,Bücher,Roman,2,35.93,10.0,Lastschrift,2.99,4,4.0,False,64.674,2023-09,Sunday
104383,2024-03-13,1368,35.0,Süd,Elektronik,Kopfhörer,1,52.35,15.0,Kreditkarte,2.99,2,5.0,False,44.4975,2024-03,Wednesday
101904,2023-06-22,1668,44.0,West,Sport,Hantel,4,65.75,0.0,Rechnung,0.0,4,5.0,False,263.0,2023-06,Thursday
104678,2023-06-27,499,29.0,West,Bücher,Roman,4,9.38,0.0,PayPal,0.0,2,5.0,False,37.52,2023-06,Tuesday
104056,2023-08-15,1445,40.0,West,Sport,Laufschuhe,1,76.08,0.0,Kreditkarte,6.99,7,5.0,False,76.08,2023-08,Tuesday
103165,2024-06-03,297,49.0,Süd,Mode,Jacke,3,20.86,0.0,PayPal,0.0,5,5.0,False,62.58,2024-06,Monday
101565,2024-11-22,1404,55.0,Ost,Bücher,Comic,2,12.68,5.0,Rechnung,6.99,3,4.0,False,24.092,2024-11,Friday
103423,2024-09-03,676,40.0,Nord,Elektronik,Powerbank,1,55.71,0.0,Kreditkarte,4.99,6,3.0,False,55.71,2024-09,Tuesday
100839,2024-03-04,482,38.0,West,Haushalt,Kaffeemaschine,1,33.8,0.0,Kreditkarte,0.0,6,5.0,False,33.8,2024-03,Monday
100500,2024-12-09,163,33.0,West,Elektronik,Kopfhörer,1,29.47,0.0,Lastschrift,4.99,6,1.0,False,29.47,2024-12,Monday
100141,2024-06-20,83,46.0,Nord,Elektronik,USB-Kabel,4,27.76,0.0,PayPal,0.0,6,4.0,False,111.04,2024-06,Thursday
101377,2023-01-13,949,39.0,Ost,Haushalt,Kaffeemaschine,1,79.69,0.0,PayPal,2.99,5,5.0,False,79.69,2023-01,Friday
103770,2023-11-26,1742,45.0,Süd,Sport,Fitnessband,1,24.2,10.0,Rechnung,4.99,4,5.0,False,21.78,2023-11,Sunday
102570,2023-08-26,785,34.0,Ost,Elektronik,Powerbank,4,93.51,0.0,Rechnung,0.0,6,5.0,False,374.04,2023-08,Saturday
101138,2024-12-29,1567,51.0,Süd,Mode,T-Shirt,2,19.92,0.0,Lastschrift,6.99,6,3.0,False,39.84,2024-12,Sunday
102594,2023-06-06,1736,18.0,Süd,Haushalt,Bettwäsche,1,19.1,0.0,Rechnung,2.99,3,5.0,False,19.1,2023-06,Tuesday
101787,2023-02-07,1759,36.0,West,Elektronik,Bluetooth-Lautsprecher,1,52.29,15.0,Kreditkarte,6.99,4,5.0,False,44.4465,2023-02,Tuesday
102615,2024-07-08,16,38.0,West,Bücher,Kinderbuch,2,10.01,10.0,Lastschrift,2.99,4,4.0,False,18.018,2024-07,Monday
100550,2024-06-21,1402,46.0,Ost,Mode,Jacke,1,12.16,0.0,Kreditkarte,4.99,1,-1.0,False,12.16,2024-06,Friday
103162,2024-06-11,490,38.0,West,Sport,Laufschuhe,1,47.49,0.0,Kreditkarte,6.99,3,3.0,False,47.49,2024-06,Tuesday
102019,2024-09-09,378,39.0,Ost,Sport,Laufschuhe,2,97.94,0.0,Lastschrift,2.99,5,4.0,False,195.88,2024-09,Monday
100948,2023-07-27,1747,18.0,Nord,Sport,Hantel,1,34.94,0.0,Lastschrift,0.0,4,3.0,False,34.94,2023-07,Thursday
102303,2023-07-10,1780,43.0,Süd,Elektronik,Smartphone-Hülle,3,32.39,0.0,PayPal,4.99,5,-1.0,False,97.17,2023-07,Monday
100532,2023-11-24,1745,48.0,Süd,Elektronik,Smartphone-Hülle,3,48.82,10.0,PayPal,0.0,2,1.0,False,131.81400000000002,2023-11,Friday
101829,2023-09-28,783,35.0,Nord,Elektronik,Smartphone-Hülle,1,31.12,0.0,Lastschrift,2.99,6,2.0,False,31.12,2023-09,Thursday
104847,2024-11-17,516,32.0,Ost,Mode,Jeans,1,18.51,0.0,PayPal,2.99,2,4.0,False,18.51,2024-11,Sunday
104462,2024-07-26,1189,52.0,Nord,Haushalt,Bettwäsche,1,60.02,0.0,Lastschrift,4.99,4,3.0,False,60.02,2024-07,Friday
103947,2023-01-21,339,37.0,Mitte,Haushalt,Staubsauger,5,1041.8795464723282,0.0,PayPal,2.99,8,4.0,False,5209.397732361641,2023-01,Saturday
101602,2023-02-10,732,31.0,Ost,Sport,Hantel,2,41.14,0.0,PayPal,0.0,1,3.0,False,82.28,2023-02,Friday
100639,2024-05-08,647,38.0,Nord,Elektronik,Kopfhörer,1,32.64,5.0,Kreditkarte,6.99,4,4.0,False,31.008,2024-05,Wednesday
104881,2024-06-05,93,31.0,West,Sport,Fitnessband,1,49.1,5.0,Sofortüberweisung,4.99,4,5.0,False,46.644999999999996,2024-06,Wednesday
100967,2024-04-14,333,38.0,West,Mode,T-Shirt,1,71.04,15.0,Kreditkarte,0.0,7,3.0,False,60.384,2024-04,Sunday
104281,2023-05-13,1538,54.0,Süd,Sport,Trinkflasche,2,32.39,0.0,Lastschrift,4.99,2,5.0,True,64.78,2023-05,Saturday
102677,2023-05-31,490,38.0,Nord,Bücher,Roman,1,13.84,0.0,Lastschrift,4.99,3,3.0,False,13.84,2023-05,Wednesday
101683,2024-11-09,1396,46.0,Mitte,Elektronik,Kopfhörer,1,58.72,0.0,Lastschrift,0.0,4,4.0,False,58.72,2024-11,Saturday
104515,2023-09-18,222,37.0,Süd,Haushalt,Lampe,1,20.52,0.0,Sofortüberweisung,0.0,5,4.0,False,20.52,2023-09,Monday
104544,2024-09-06,1591,47.0,West,Elektronik,Bluetooth-Lautsprecher,1,32.25,10.0,Rechnung,0.0,3,4.0,False,29.025000000000002,2024-09,Friday
100155,2024-03-18,476,35.0,Süd,Haushalt,Pfannenset,1,17.1,0.0,Kreditkarte,6.99,3,5.0,False,17.1,2024-03,Monday
102534,2024-12-31,943,18.0,Nord,Haushalt,Pfannenset,1,37.31,0.0,PayPal,4.99,4,4.0,False,37.31,2024-12,Tuesday
103704,2024-06-01,452,51.0,Mitte,Sport,Fitnessband,2,24.3,0.0,Lastschrift,4.99,3,5.0,False,48.6,2024-06,Saturday
101089,2024-04-12,69,27.0,Nord,Bücher,Comic,1,12.08,0.0,Kreditkarte,4.99,2,4.0,False,12.08,2024-04,Friday
102707,2024-10-24,1740,44.0,Ost,Sport,Laufschuhe,1,39.81,0.0,PayPal,0.0,4,-1.0,False,39.81,2024-10,Thursday
104284,2023-03-26,269,18.0,Ost,Mode,Jeans,2,34.03,10.0,Sofortüberweisung,6.99,2,5.0,False,61.254000000000005,2023-03,Sunday
100288,2024-04-27,179,28.0,Nord,Mode,Jeans,1,30.7,15.0,Kreditkarte,4.99,4,5.0,False,26.095,2024-04,Saturday
100930,2023-05-13,220,46.0,Ost,Mode,T-Shirt,1,51.06,20.0,Lastschrift,0.0,3,2.0,False,40.848000000000006,2023-05,Saturday
102584,2024-04-09,1435,31.0,West,Sport,Trinkflasche,1,32.23,20.0,Kreditkarte,0.0,5,5.0,False,25.784,2024-04,Tuesday
102305,2024-09-25,1614,41.0,Nord,Haushalt,Kaffeemaschine,2,43.86,20.0,PayPal,0.0,2,5.0,False,70.176,2024-09,Wednesday
103439,2023-08-24,794,24.0,West,Haushalt,Pfannenset,1,36.66,0.0,Sofortüberweisung,6.99,6,5.0,False,36.66,2023-08,Thursday
104133,2023-10-23,457,38.0,Süd,Elektronik,Smartphone-Hülle,1,46.76,15.0,Sofortüberweisung,0.0,4,5.0,False,39.745999999999995,2023-10,Monday
103357,2024-07-17,748,33.0,West,Haushalt,Staubsauger,1,41.41,0.0,Lastschrift,2.99,3,5.0,False,41.41,2024-07,Wednesday
100942,2023-07-30,787,24.0,West,Bücher,Kinderbuch,1,13.14,15.0,Rechnung,2.99,2,3.0,False,11.169,2023-07,Sunday
103934,2024-06-23,931,38.0,Nord,Mode,Jacke,1,42.3,0.0,Sofortüberweisung,4.99,4,1.0,False,42.3,2024-06,Sunday
104709,2024-02-17,1166,39.0,Süd,Elektronik,Powerbank,2,80.73,20.0,Sofortüberweisung,2.99,1,4.0,False,129.168,2024-02,Saturday
101698,2023-10-31,40,52.0,Nord,Mode,Mütze,2,28.0,5.0,PayPal,4.99,6,4.0,False,53.199999999999996,2023-10,Tuesday
104756,2023-11-18,1079,59.0,West,Elektronik,Powerbank,2,78.84,0.0,PayPal,2.99,3,5.0,False,157.68,2023-11,Saturday
103016,2023-01-07,1263,38.0,Ost,Sport,Yogamatte,2,33.2,0.0,Lastschrift,4.99,5,2.0,False,66.4,2023-01,Saturday
103647,2023-09-12,446,51.0,Ost,Elektronik,Smartphone-Hülle,2,68.93,0.0,Rechnung,2.99,6,4.0,False,137.86,2023-09,Tuesday
103912,2024-12-16,1055,31.0,West,Sport,Laufschuhe,1,16.42,10.0,Rechnung,2.99,4,5.0,False,14.778000000000002,2024-12,Monday
100985,2024-08-27,784,27.0,Mitte,Sport,Fitnessband,1,73.54,20.0,PayPal,6.99,6,3.0,False,58.83200000000001,2024-08,Tuesday
102827,2023-11-03,379,49.0,Süd,Elektronik,Bluetooth-Lautsprecher,1,104.45,0.0,Kreditkarte,2.99,4,4.0,False,104.45,2023-11,Friday
102231,2024-10-03,1623,41.0,Mitte,Sport,Fitnessband,1,33.07,0.0,Kreditkarte,2.99,2,3.0,False,33.07,2024-10,Thursday
102267,2023-10-16,576,33.0,Mitte,Mode,T-Shirt,1,12.76,0.0,Rechnung,0.0,3,5.0,False,12.76,2023-10,Monday
104826,2024-06-25,418,20.0,Süd,Elektronik,USB-Kabel,3,28.75,0.0,Lastschrift,2.99,6,3.0,False,86.25,2024-06,Tuesday
100981,2024-04-20,1633,35.0,Mitte,Elektronik,Bluetooth-Lautsprecher,1,33.21,0.0,PayPal,6.99,2,2.0,False,33.21,2024-04,Saturday
103407,2024-12-01,1563,46.0,Nord,Mode,Jacke,1,22.53,20.0,PayPal,2.99,4,3.0,False,18.024,2024-12,Sunday
104527,2023-04-19,1071,22.0,West,Sport,Fitnessband,1,19.27,0.0,Kreditkarte,2.99,3,4.0,True,19.27,2023-04,Wednesday
103225,2024-12-26,845,45.0,West,Mode,T-Shirt,1,27.77,0.0,Sofortüberweisung,2.99,2,3.0,False,27.77,2024-12,Thursday
103001,2024-09-20,37,24.0,West,Sport,Laufschuhe,1,27.59,0.0,PayPal,0.0,1,2.0,False,27.59,2024-09,Friday
104587,2023-10-05,760,32.0,Nord,Mode,Jeans,1,55.88,0.0,Rechnung,4.99,2,5.0,False,55.88,2023-10,Thursday
103919,2023-06-01,1297,48.0,Ost,Mode,Mütze,2,39.84,0.0,Lastschrift,4.99,3,3.0,False,79.68,2023-06,Thursday
101457,2023-05-06,706,58.0,Ost,Bücher,Sachbuch,2,9.61,0.0,Sofortüberweisung,6.99,3,5.0,False,19.22,2023-05,Saturday
101395,2024-02-08,35,31.0,West,Haushalt,Bettwäsche,4,76.72,0.0,Lastschrift,2.99,3,5.0,False,306.88,2024-02,Thursday
100264,2024-07-23,1226,30.0,Süd,Mode,Jacke,2,34.67,0.0,PayPal,2.99,4,5.0,False,69.34,2024-07,Tuesday
102440,2024-07-04,1,57.0,Ost,Mode,Jeans,1,12.33,25.0,Rechnung,4.99,5,2.0,False,9.2475,2024-07,Thursday
100929,2024-01-11,1662,46.0,Süd,Mode,Jeans,1,36.38,0.0,Kreditkarte,2.99,3,4.0,False,36.38,2024-01,Thursday
103123,2023-12-19,427,19.0,Ost,Haushalt,Lampe,1,60.92,0.0,Kreditkarte,0.0,5,5.0,False,60.92,2023-12,Tuesday
102178,2024-03-04,1079,34.0,Süd,Mode,Jeans,2,25.76,0.0,PayPal,6.99,7,4.0,False,51.52,2024-03,Monday
103570,2023-04-01,1302,27.0,Ost,Mode,T-Shirt,1,28.84,0.0,Sofortüberweisung,6.99,4,3.0,False,28.84,2023-04,Saturday
100246,2024-05-06,539,18.0,Süd,Mode,Sneaker,1,15.41,0.0,Rechnung,2.99,5,-1.0,False,15.41,2024-05,Monday
103662,2023-10-26,253,30.0,Süd,Mode,Sneaker,1,11.65,5.0,Kreditkarte,0.0,3,2.0,False,11.067499999999999,2023-10,Thursday
101758,2023-01-17,874,40.0,Süd,Sport,Trinkflasche,1,58.0,5.0,Kreditkarte,0.0,2,5.0,False,55.099999999999994,2023-01,Tuesday
104914,2024-05-19,1073,38.0,Nord,Haushalt,Lampe,1,36.15,10.0,Kreditkarte,6.99,2,5.0,False,32.535,2024-05,Sunday
102867,2023-07-20,1578,45.0,Mitte,Mode,Sneaker,1,31.28,0.0,Sofortüberweisung,0.0,3,5.0,False,31.28,2023-07,Thursday
100923,2024-08-05,1387,18.0,Nord,Mode,Mütze,2,17.32,0.0,Lastschrift,2.99,5,2.0,False,34.64,2024-08,Monday
102389,2024-10-31,1559,28.0,Ost,Bücher,Sachbuch,1,5.89,15.0,Sofortüberweisung,4.99,8,5.0,False,5.0065,2024-10,Thursday
100268,2023-02-07,1371,46.0,Süd,Elektronik,USB-Kabel,1,42.84,15.0,Sofortüberweisung,0.0,4,4.0,False,36.414,2023-02,Tuesday
100669,2023-01-26,47,24.0,Ost,Sport,Hantel,1,56.04,0.0,Lastschrift,2.99,5,-1.0,False,56.04,2023-01,Thursday
104935,2023-05-04,1278,33.0,Mitte,Bücher,Comic,1,17.29,0.0,PayPal,6.99,5,5.0,False,17.29,2023-05,Thursday
101910,2023-06-26,1207,47.0,West,Elektronik,Smartphone-Hülle,1,9.13,0.0,Lastschrift,4.99,4,4.0,False,9.13,2023-06,Monday
103046,2024-11-04,1033,38.0,Mitte,Sport,Trinkflasche,2,70.34,0.0,Sofortüberweisung,4.99,3,4.0,False,140.68,2024-11,Monday
101152,2023-11-17,1445,21.0,Süd,Elektronik,Powerbank,4,33.71,0.0,PayPal,6.99,3,-1.0,False,134.84,2023-11,Friday
104866,2024-07-28,598,41.0,West,Mode,Jeans,1,42.41,0.0,Rechnung,2.99,3,4.0,False,42.41,2024-07,Sunday
103523,2024-01-17,392,48.0,Süd,Sport,Hantel,1,12.74,0.0,PayPal,4.99,3,3.0,False,12.74,2024-01,Wednesday
104512,2023-03-07,342,38.0,West,Elektronik,Kopfhörer,2,46.26,0.0,Sofortüberweisung,2.99,1,5.0,False,92.52,2023-03,Tuesday
103963,2024-01-03,1737,31.0,Mitte,Elektronik,Smartphone-Hülle,1,79.1,0.0,PayPal,0.0,4,3.0,False,79.1,2024-01,Wednesday
104528,2023-06-12,1356,33.0,West,Bücher,Roman,1,26.23,0.0,Lastschrift,0.0,4,5.0,False,26.23,2023-06,Monday
103043,2023-04-06,889,49.0,Nord,Mode,T-Shirt,1,11.36,5.0,PayPal,2.99,2,5.0,False,10.792,2023-04,Thursday
101915,2023-01-05,579,33.0,West,Sport,Yogamatte,2,126.66,0.0,Rechnung,0.0,2,5.0,False,253.32,2023-01,Thursday
100612,2024-10-22,1263,35.0,Mitte,Elektronik,Powerbank,1,35.82,10.0,Rechnung,0.0,4,3.0,False,32.238,2024-10,Tuesday
102450,2023-01-30,1563,40.0,Mitte,Bücher,Roman,1,8.36,0.0,Rechnung,0.0,5,4.0,False,8.36,2023-01,Monday
104124,2024-12-05,1065,41.0,Süd,Mode,Sneaker,3,54.84,0.0,PayPal,6.99,7,5.0,False,164.52,2024-12,Thursday
101898,2023-11-01,1784,29.0,Mitte,Mode,Jacke,2,8.0,0.0,PayPal,4.99,1,4.0,False,16.0,2023-11,Wednesday
101649,2023-02-04,1453,40.0,Mitte,Sport,Fitnessband,1,901.5307069459052,0.0,Kreditkarte,4.99,4,5.0,False,901.5307069459052,2023-02,Saturday
102498,2024-05-26,1687,61.0,Nord,Mode,T-Shirt,1,40.66,10.0,Lastschrift,4.99,2,5.0,False,36.594,2024-05,Sunday
100258,2024-08-15,1527,54.0,Nord,Mode,Sneaker,2,33.38,25.0,Kreditkarte,4.99,4,5.0,False,50.07000000000001,2024-08,Thursday
100847,2023-11-15,1038,34.0,Mitte,Mode,Mütze,1,57.87,0.0,Kreditkarte,6.99,3,5.0,False,57.87,2023-11,Wednesday
104295,2024-03-19,389,43.0,Süd,Mode,Mütze,1,28.23,5.0,Kreditkarte,2.99,5,5.0,False,26.8185,2024-03,Tuesday
101233,2024-09-01,1304,52.0,Mitte,Haushalt,Bettwäsche,1,39.72,0.0,Kreditkarte,0.0,5,4.0,False,39.72,2024-09,Sunday
101127,2023-01-16,1229,54.0,Süd,Elektronik,Bluetooth-Lautsprecher,2,49.65,0.0,Sofortüberweisung,6.99,2,-1.0,False,99.3,2023-01,Monday
101967,2024-01-28,162,70.0,Nord,Elektronik,USB-Kabel,1,68.98,5.0,Rechnung,2.99,2,5.0,False,65.531,2024-01,Sunday
100558,2023-10-22,1776,26.0,Ost,Mode,Jeans,2,47.71,10.0,PayPal,0.0,6,-1.0,False,85.878,2023-10,Sunday
103982,2023-04-20,340,34.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,19.29,0.0,Kreditkarte,0.0,3,4.0,False,19.29,2023-04,Thursday
100484,2023-04-27,299,40.0,Nord,Elektronik,Smartphone-Hülle,1,66.37,0.0,Kreditkarte,2.99,3,5.0,False,66.37,2023-04,Thursday
102211,2024-07-10,1575,26.0,West,Mode,Jacke,1,10.62,0.0,Sofortüberweisung,4.99,2,5.0,False,10.62,2024-07,Wednesday
101320,2024-11-03,1162,22.0,West,Mode,Mütze,1,28.0,0.0,Kreditkarte,0.0,4,5.0,False,28.0,2024-11,Sunday
102574,2024-04-06,1492,39.0,Mitte,Sport,Fitnessband,1,28.37,10.0,Sofortüberweisung,2.99,6,4.0,False,25.533,2024-04,Saturday
100007,2023-07-10,1290,27.0,West,Haushalt,Staubsauger,4,13.77,15.0,Rechnung,4.99,6,4.0,False,46.818,2023-07,Monday
104407,2023-05-18,1437,57.0,Nord,Bücher,Comic,1,9.27,10.0,Kreditkarte,0.0,3,4.0,False,8.343,2023-05,Thursday
103254,2024-02-05,110,26.0,Nord,Mode,Mütze,2,44.7,0.0,Kreditkarte,0.0,1,5.0,False,89.4,2024-02,Monday
101450,2024-04-13,491,63.0,Nord,Haushalt,Bettwäsche,1,89.66,5.0,PayPal,4.99,2,5.0,False,85.17699999999999,2024-04,Saturday
104058,2023-09-15,157,30.0,Süd,Haushalt,Staubsauger,2,54.2,0.0,Kreditkarte,0.0,5,2.0,False,108.4,2023-09,Friday
101814,2023-07-10,1060,41.0,Mitte,Haushalt,Bettwäsche,3,101.38,0.0,Lastschrift,0.0,4,4.0,False,304.14,2023-07,Monday
100773,2023-08-02,1057,28.0,Nord,Haushalt,Kaffeemaschine,3,41.47,0.0,PayPal,4.99,5,-1.0,False,124.41,2023-08,Wednesday
