order_id,order_date,customer_id,customer_age,customer_region,product_category,product_name,quantity,unit_price,discount_percent,payment_method,shipping_cost,delivery_days,customer_rating,is_returned
101766,2023-07-09,550,59.0,Nord,Elektronik,Smartphone-Hülle,5,15.82,0.0,Kreditkarte,6.99,6,1.0,False
104518,2024-02-24,689,37.0,Nord,Mode,Mütze,1,30.54,0.0,Kreditkarte,0.0,3,5.0,False
102453,2023-11-11,993,42.0,West,Sport,Laufschuhe,1,22.07,0.0,Rechnung,,2,5.0,False
103339,2024-06-15,436,24.0,Mitte,Elektronik,Powerbank,1,33.09,0.0,Rechnung,0.0,5,4.0,False
103889,2024-11-23,620,41.0,Ost,Sport,Yogamatte,4,16.45,0.0,Lastschrift,2.99,4,5.0,False
104095,2024-06-19,1102,28.0,Süd,Mode,Jacke,2,27.19,0.0,Kreditkarte,0.0,1,5.0,False
104724,2024-03-15,1233,47.0,Ost,Haushalt,Bettwäsche,1,54.58,5.0,Kreditkarte,0.0,2,5.0,False
103752,2024-09-18,1693,18.0,West,Haushalt,Bettwäsche,1,53.07,0.0,PayPal,0.0,2,,False
101271,2024-11-08,1761,37.0,West,Elektronik,Powerbank,2,52.2,0.0,Kreditkarte,4.99,3,5.0,False
104569,2023-10-07,734,23.0,Ost,Haushalt,Kaffeemaschine,1,23.35,0.0,Lastschrift,0.0,2,4.0,True
104546,2024-01-05,730,27.0,Süd,Elektronik,USB-Kabel,1,496.40202863429016,0.0,PayPal,4.99,1,4.0,False
103790,2023-11-22,1033,47.0,Ost,Elektronik,Powerbank,1,89.87,10.0,Lastschrift,0.0,2,5.0,True
104184,2024-03-08,393,29.0,Nord,Bücher,Sachbuch,1,13.95,10.0,Kreditkarte,2.99,5,5.0,False
100347,2023-10-05,1342,31.0,West,Mode,Jacke,1,20.21,0.0,Lastschrift,6.99,1,4.0,True
103957,2024-10-07,355,18.0,Mitte,Bücher,Comic,1,17.23,20.0,Kreditkarte,6.99,4,5.0,False
104670,2023-04-19,1790,49.0,Nord,Mode,Mütze,1,26.54,10.0,Rechnung,2.99,3,5.0,False
102562,2023-05-28,121,18.0,West,Mode,T-Shirt,1,28.23,0.0,PayPal,4.99,3,5.0,False
104635,2023-09-21,914,62.0,Süd,Elektronik,Bluetooth-Lautsprecher,2,152.36,5.0,PayPal,4.99,5,5.0,False
101423,2024-05-16,824,22.0,West,Bücher,Kochbuch,2,15.41,0.0,PayPal,4.99,3,2.0,False
100656,2024-06-12,1387,22.0,West,Elektronik,Bluetooth-Lautsprecher,1,27.86,0.0,Rechnung,4.99,1,,False
102102,2024-03-24,1422,25.0,Süd,Elektronik,Smartphone-Hülle,2,85.61,0.0,Kreditkarte,6.99,4,5.0,True
100632,2023-05-24,683,40.0,Nord,Haushalt,Kaffeemaschine,1,43.75,15.0,Sofortüberweisung,2.99,3,5.0,False
102951,2023-12-27,1737,28.0,Ost,MODE,Jeans,1,6.4,0.0,Kreditkarte,4.99,5,4.0,False
102493,2024-05-27,1320,25.0,Mitte,Mode,Sneaker,2,19.34,0.0,Rechnung,0.0,3,2.0,False
102665,2023-05-15,1025,29.0,Ost,Sport ,Fitnessband,2,86.73,0.0,PayPal,6.99,1,,False
104127,2024-09-06,1483,46.0,Ost,SPORT,Hantel,1,31.32,0.0,Kreditkarte,6.99,1,1.0,True
104304,2024-05-20,479,62.0,Ost,Sport,Trinkflasche,1,31.06,10.0,Sofortüberweisung,4.99,1,5.0,False
104623,2023-03-18,155,31.0,Süd,Elektronik,Powerbank,2,31.48,0.0,Rechnung,2.99,2,5.0,False
103159,2024-12-30,1311,44.0,Süd,Mode,Jacke,2,42.25,20.0,Lastschrift,2.99,4,5.0,False
103667,2024-11-27,388,31.0,Mitte,Sport,Fitnessband,1,48.37,0.0,Sofortüberweisung,6.99,8,2.0,False
102500,2024-03-29,1253,39.0,Nord,Haushalt,Staubsauger,1,33.74,15.0,Kreditkarte,2.99,2,,False
101465,2024-04-27,1249,27.0,Nord,Sport,Laufschuhe,2,50.43,20.0,Kreditkarte,6.99,5,4.0,False
103151,2024-06-09,1133,18.0,Ost,Haushalt,Bettwäsche,2,28.03,0.0,Rechnung,2.99,1,5.0,False
100115,2024-04-14,1506,45.0,Mitte,Bücher,Kinderbuch,1,10.16,0.0,Kreditkarte,2.99,4,4.0,False
101821,2023-05-06,6,34.0,West,Bücher,Comic,1,13.6,0.0,Sofortüberweisung,2.99,6,4.0,False
101494,2024-03-19,1694,18.0,Nord,Bücher,Kinderbuch,2,7.67,0.0,Rechnung,0.0,3,2.0,False
102401,2023-03-24,1295,20.0,Nord,Mode,Jeans,1,23.41,0.0,Kreditkarte,0.0,3,5.0,False
101232,2023-01-29,734,18.0,West,Mode,Jacke,1,547.8581897578056,0.0,Rechnung,0.0,5,1.0,False
102661,2024-11-15,331,33.0,Nord,Elektronik,Kopfhörer,1,39.78,0.0,Sofortüberweisung,0.0,2,5.0,False
102817,2023-03-01,782,,Ost,Elektronik,Kopfhörer,5,61.95,0.0,PayPal,2.99,2,5.0,False
103438,2023-10-17,1728,51.0,West,Haushalt,Pfannenset,1,112.5,0.0,Sofortüberweisung,2.99,3,5.0,False
104618,2023-04-22,899,38.0,Süd,Elektronik,Kopfhörer,1,87.9,0.0,Kreditkarte,0.0,6,5.0,False
101153,2024-06-02,544,41.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,75.37,20.0,Kreditkarte,4.99,1,4.0,False
104816,2024-08-30,1125,46.0,Süd,Elektronik,Bluetooth-Lautsprecher,3,37.32,0.0,Rechnung,4.99,3,3.0,False
100057,2024-06-20,1463,25.0,Nord,Haushalt,Kaffeemaschine,1,66.03,15.0,PayPal,2.99,7,5.0,False
103463,2023-08-09,1142,41.0,Mitte,Elektronik,Kopfhörer,1,81.63,5.0,Rechnung,6.99,2,5.0,False
104332,2024-08-30,1636,21.0,Mitte,Elektronik,Bluetooth-Lautsprecher,1,25.0,0.0,Kreditkarte,4.99,1,5.0,False
104995,2024-08-26,1637,30.0,Ost,Mode,Jacke,1,9.03,5.0,Rechnung,0.0,7,2.0,False
101735,2023-01-16,1538,39.0,Mitte,Elektronik,Kopfhörer,1,42.95,0.0,Kreditkarte,2.99,5,4.0,False
102823,2024-12-20,347,49.0,Nord,Mode,Jacke,1,9.83,0.0,Lastschrift,2.99,5,5.0,False
102196,2023-02-28,131,18.0,West,Bücher,Comic,2,32.06,20.0,Lastschrift,2.99,4,5.0,False
103623,2023-06-18,1340,33.0,Nord,Bücher,Sachbuch,1,8.98,0.0,Rechnung,4.99,3,3.0,False
102475,2023-12-03,1387,55.0,Mitte,Sport,Hantel,1,20.69,5.0,Lastschrift,2.99,1,5.0,False
102564,2023-11-26,189,37.0,West,Haushalt,Kaffeemaschine,1,43.73,0.0,Rechnung,2.99,5,2.0,False
103764,2023-11-06,1682,27.0,Süd,Mode,Sneaker,1,13.3,0.0,Sofortüberweisung,0.0,2,,False
102608,2023-05-03,410,38.0,Mitte,Haushalt,Lampe,1,33.45,0.0,Sofortüberweisung,4.99,3,5.0,False
103728,2023-01-18,1497,22.0,Süd,Elektronik,Bluetooth-Lautsprecher,1,11.29,0.0,PayPal,4.99,7,5.0,False
100707,2023-02-10,824,62.0,Nord,Mode,Mütze,1,15.32,15.0,Sofortüberweisung,0.0,3,4.0,False
104324,2023-05-01,1718,27.0,West,Haushalt,Kaffeemaschine,5,65.62,20.0,Rechnung,4.99,5,5.0,False
101093,2024-03-21,1497,32.0,Mitte,Sport,Fitnessband,1,60.54,15.0,Rechnung,4.99,5,3.0,False
103632,2024-11-09,581,25.0,Süd,Elektronik,Smartphone-Hülle,1,24.43,0.0,Kreditkarte,0.0,5,3.0,False
101376,2023-11-23,633,18.0,Mitte,Elektronik,Powerbank,1,23.53,0.0,Kreditkarte,4.99,1,4.0,False
104963,2023-04-30,427,36.0,Mitte,Elektronik,Smartphone-Hülle,1,16.64,10.0,Kreditkarte,0.0,3,3.0,False
100072,2024-06-26,1147,54.0,West,Sport,Hantel,1,8.47,0.0,Sofortüberweisung,4.99,8,,False
101922,2024-10-14,495,63.0,West,Elektronik,Powerbank,1,24.94,15.0,Kreditkarte,,4,4.0,False
103238,2024-07-13,1666,31.0,Mitte,Elektronik,Smartphone-Hülle,1,24.7,0.0,PayPal,6.99,1,5.0,False
101764,2023-09-13,475,49.0,Ost,Mode,Sneaker,1,90.3,0.0,Rechnung,4.99,5,4.0,False
100743,2024-10-17,15,42.0,Süd,Sport,Yogamatte,1,70.23,0.0,Sofortüberweisung,0.0,9,5.0,False
102937,2024-02-27,1355,,Ost,Bücher,Kochbuch,1,8.83,0.0,Sofortüberweisung,0.0,8,2.0,False
101005,2024-02-28,172,18.0,West,Elektronik,Kopfhörer,1,22.71,0.0,Rechnung,2.99,6,2.0,False
102668,2024-10-23,547,42.0,Ost,Sport,Laufschuhe,3,30.76,5.0,Lastschrift,2.99,1,5.0,False
101190,2023-08-24,1403,38.0,Ost,Bücher,Sachbuch,1,14.13,0.0,Lastschrift,4.99,4,5.0,False
104874,2023-11-03,1747,24.0,Ost,Elektronik,USB-Kabel,1,51.07,10.0,Lastschrift,4.99,6,5.0,False
102601,2024-03-11,1297,41.0,Mitte,Sport,Hantel,1,35.53,0.0,Sofortüberweisung,0.0,4,4.0,False
101125,2024-02-16,369,31.0,Nord,Elektronik,Smartphone-Hülle,2,63.27,0.0,Sofortüberweisung,4.99,3,4.0,False
101241,2023-02-14,1383,22.0,Mitte,Sport,Yogamatte,3,29.31,0.0,Lastschrift,2.99,7,4.0,False
102908,2024-04-07,1265,43.0,Mitte,Elektronik,Smartphone-Hülle,1,89.8,0.0,PayPal,2.99,1,3.0,False
104172,2023-05-10,166,37.0,Ost,Mode,Jacke,1,55.73,15.0,PayPal,4.99,4,5.0,False
104876,2024-07-03,667,46.0,West,Haushalt,Pfannenset,1,59.99,0.0,Rechnung,0.0,4,5.0,False
100998,2023-09-09,1661,24.0,Süd,Sport,Fitnessband,1,2.24,0.0,Lastschrift,6.99,3,5.0,False
103454,2023-06-09,892,41.0,West,Haushalt,Bettwäsche,1,58.82,5.0,Kreditkarte,0.0,4,5.0,False
102684,2024-12-07,54,42.0,West,Mode,Sneaker,1,13.39,0.0,Kreditkarte,0.0,4,3.0,False
101577,2024-08-05,459,54.0,Süd,Elektronik,Powerbank,1,59.5,25.0,Rechnung,0.0,3,5.0,False
104839,2023-07-24,910,35.0,Ost,Mode,Jacke,1,22.2,0.0,Kreditkarte,2.99,7,5.0,False
101826,2024-08-29,1432,52.0,West,Elektronik,Kopfhörer,1,76.58,0.0,Rechnung,4.99,7,4.0,False
103920,2024-06-27,1157,37.0,Nord,Mode,Jacke,5,43.82,10.0,Sofortüberweisung,2.99,1,5.0,False
102099,2024-12-19,1624,44.0,Süd,Haushalt,Kaffeemaschine,1,47.79,5.0,Rechnung,2.99,2,5.0,False
103606,2023-11-17,1045,30.0,Nord,ELEKTRONIK,Bluetooth-Lautsprecher,1,29.99,0.0,Rechnung,0.0,2,5.0,False
100440,2024-08-19,1767,43.0,Mitte,Haushalt,Lampe,1,94.29,0.0,PayPal,4.99,1,2.0,False
102586,2024-01-14,1230,45.0,Nord,Mode,T-Shirt,5,73.72,5.0,Lastschrift,4.99,1,5.0,False
101100,2024-08-26,70,42.0,Mitte,Sport,Trinkflasche,2,92.01,15.0,Kreditkarte,4.99,5,3.0,False
104089,2024-06-05,1560,18.0,Süd,Elektronik,Powerbank,2,23.15,0.0,Rechnung,0.0,3,5.0,False
103121,2023-11-05,993,,Mitte,Sport,Trinkflasche,3,40.19,0.0,Rechnung,0.0,1,3.0,False
100649,2024-12-08,1535,38.0,Ost,ELEKTRONIK,Smartphone-Hülle,3,55.23,20.0,Rechnung,2.99,1,4.0,False
101546,2023-06-14,1669,32.0,Ost,MODE,Jacke,1,17.27,15.0,Lastschrift,6.99,1,5.0,False
103806,2024-05-18,310,29.0,West,Elektronik,Kopfhörer,3,121.92,0.0,Sofortüberweisung,6.99,4,4.0,False
103630,2024-05-23,576,22.0,West,Sport,Hantel,2,62.32,15.0,Rechnung,4.99,5,5.0,False
104189,2023-04-29,548,,Mitte,Mode,T-Shirt,1,20.83,0.0,Kreditkarte,0.0,5,5.0,False
104651,2023-07-31,910,42.0,Süd,Mode,Mütze,1,23.23,10.0,Lastschrift,4.99,2,2.0,False
103814,2023-11-28,1271,35.0,Ost,Mode,T-Shirt,1,56.23,0.0,Rechnung,2.99,3,4.0,False
100630,2024-07-18,1160,29.0,Ost,Elektronik,Smartphone-Hülle,1,24.46,0.0,Sofortüberweisung,4.99,1,,False
100672,2023-10-18,1732,22.0,Mitte,Mode,Jeans,1,7.63,0.0,Kreditkarte,6.99,4,1.0,False
101249,2023-10-17,1438,18.0,West,Haushalt,Kaffeemaschine,1,82.19,5.0,Kreditkarte,0.0,3,5.0,True
100482,2023-11-21,1017,54.0,Nord,Haushalt,Kaffeemaschine,2,51.1,0.0,Kreditkarte,0.0,7,3.0,False
101584,2024-04-17,766,35.0,West,Haushalt,Staubsauger,2,106.89,0.0,Kreditkarte,4.99,6,4.0,False
103137,2023-09-02,1206,24.0,West,Haushalt,Staubsauger,1,83.26,0.0,Rechnung,2.99,1,5.0,False
104674,2023-08-23,1261,49.0,West,Haushalt,Pfannenset,1,41.75,0.0,Rechnung,4.99,5,3.0,False
103100,2023-06-27,211,42.0,West,Mode,T-Shirt,1,48.68,0.0,Lastschrift,2.99,5,5.0,False
101462,2023-02-04,1254,35.0,Nord,Mode,T-Shirt,1,14.84,10.0,Kreditkarte,6.99,4,5.0,False
104006,2024-08-30,38,42.0,West,Mode,T-Shirt,1,25.14,10.0,Rechnung,0.0,3,4.0,False
103694,2024-07-23,1495,33.0,West,Elektronik,Smartphone-Hülle,3,50.13,0.0,Rechnung,6.99,6,4.0,False
100393,2023-01-23,140,31.0,Mitte,Sport,Laufschuhe,3,26.16,0.0,Kreditkarte,4.99,2,4.0,False
102578,2024-03-06,1244,47.0,Ost,Sport,Hantel,1,24.39,0.0,PayPal,0.0,5,5.0,False
104034,2023-12-10,1688,51.0,West,Elektronik,Powerbank,1,69.05,15.0,Kreditkarte,4.99,2,3.0,False
100049,2023-06-10,894,22.0,Süd,Bücher,Kinderbuch,1,14.79,25.0,Kreditkarte,6.99,4,5.0,False
104333,2024-04-30,57,39.0,Nord,Elektronik,Powerbank,2,69.12,10.0,PayPal,0.0,3,5.0,False
103119,2024-11-19,1724,28.0,West,Mode,Mütze,2,9.22,15.0,Sofortüberweisung,6.99,6,3.0,False
100858,2023-07-12,1732,18.0,Ost,Elektronik,Powerbank,1,53.18,10.0,Kreditkarte,0.0,3,4.0,False
101072,2024-11-08,1761,28.0,Süd,Haushalt,Kaffeemaschine,1,56.04,5.0,Rechnung,2.99,6,1.0,True
100719,2024-04-20,100,39.0,Süd,Sport,Trinkflasche,1,15.16,0.0,Sofortüberweisung,4.99,3,4.0,False
104790,2024-02-20,108,,Süd,Elektronik,Powerbank,1,91.37,15.0,Rechnung,0.0,1,3.0,False
102631,2024-06-02,1227,26.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,22.16,0.0,PayPal,2.99,3,5.0,False
104923,2024-07-10,826,43.0,Mitte,Haushalt,Staubsauger,1,74.57,0.0,Sofortüberweisung,4.99,3,4.0,False
101660,2024-02-15,603,24.0,West,Elektronik,Bluetooth-Lautsprecher,1,73.71,0.0,Kreditkarte,4.99,8,,False
101656,2024-03-16,835,18.0,Ost,Sport,Fitnessband,1,35.68,0.0,Kreditkarte,4.99,1,4.0,False
102425,2023-04-16,951,58.0,Mitte,Elektronik,USB-Kabel,2,113.49,0.0,Sofortüberweisung,0.0,1,2.0,False
103996,2023-06-27,1409,45.0,Nord,Mode,Jeans,1,23.52,0.0,Lastschrift,2.99,1,3.0,False
104272,2023-03-23,1124,18.0,Nord,Bücher,Comic,3,5.31,5.0,Sofortüberweisung,4.99,6,5.0,False
104767,2023-12-29,1442,39.0,Süd,Bücher,Comic,1,23.56,5.0,Lastschrift,6.99,4,5.0,False
103375,2023-04-29,807,30.0,West,Mode,Sneaker,4,51.93,5.0,Sofortüberweisung,2.99,4,5.0,True
104521,2023-09-11,1632,64.0,Süd,Mode,Mütze,4,39.1,0.0,Rechnung,2.99,2,5.0,False
103371,2024-05-31,1204,34.0,West,Haushalt,Kaffeemaschine,1,64.64,5.0,Rechnung,0.0,1,4.0,False
104800,2024-07-16,301,37.0,Ost,Haushalt,Pfannenset,2,17.73,0.0,PayPal,0.0,4,5.0,False
104168,2024-01-09,431,47.0,Nord,Elektronik,USB-Kabel,1,92.3,15.0,Sofortüberweisung,2.99,5,5.0,False
102606,2023-06-25,124,47.0,Süd,Haushalt,Kaffeemaschine,1,24.21,0.0,Lastschrift,2.99,3,,True
101385,2024-07-06,972,43.0,Süd,Sport,Yogamatte,2,35.25,0.0,Kreditkarte,4.99,3,4.0,False
103909,2023-02-19,166,39.0,West,Elektronik,Powerbank,1,14.41,0.0,Sofortüberweisung,0.0,3,5.0,False
101399,2024-10-25,1788,30.0,Süd,Haushalt,Kaffeemaschine,1,48.86,0.0,PayPal,2.99,5,4.0,False
101195,2024-06-19,1308,19.0,West,Elektronik,Kopfhörer,2,39.91,0.0,Lastschrift,2.99,3,5.0,False
101408,2023-06-18,506,50.0,West,Bücher,Sachbuch,1,28.08,0.0,PayPal,6.99,1,4.0,False
103898,2023-02-16,1333,26.0,Mitte,ELEKTRONIK,Kopfhörer,1,24.33,0.0,Rechnung,4.99,3,2.0,False
101798,2023-08-16,1466,49.0,Süd,Elektronik,Kopfhörer,1,27.53,20.0,PayPal,2.99,1,5.0,False
101475,2024-09-16,522,37.0,Mitte,Elektronik,USB-Kabel,2,54.95,0.0,Kreditkarte,4.99,5,3.0,False
103282,2023-10-26,1201,56.0,West,Bücher,Roman,1,6.2,0.0,Kreditkarte,0.0,1,5.0,False
100035,2023-12-15,853,18.0,Nord,Mode,Jeans,1,32.48,0.0,PayPal,2.99,3,4.0,False
103611,2023-11-11,971,38.0,Mitte,Mode,Jacke,2,26.84,0.0,Rechnung,4.99,3,5.0,False
102345,2023-05-07,1723,32.0,Mitte,Sport,Yogamatte,1,67.19,20.0,PayPal,,8,,False
104930,2024-10-16,1626,41.0,Nord,Sport,Hantel,2,24.87,20.0,Sofortüberweisung,2.99,3,5.0,False
102359,2024-02-28,417,33.0,Nord,Sport,Fitnessband,1,49.08,0.0,Sofortüberweisung,0.0,1,5.0,False
102206,2023-03-25,1172,21.0,Nord,Bücher,Roman,3,14.11,5.0,Sofortüberweisung,6.99,2,4.0,False
104944,2024-10-15,350,27.0,Mitte,Sport,Yogamatte,1,14.91,10.0,Lastschrift,4.99,4,5.0,False
101286,2023-10-01,478,51.0,Ost,Elektronik,Smartphone-Hülle,1,50.73,0.0,PayPal,6.99,3,4.0,False
100349,2023-04-29,789,37.0,West,Mode,T-Shirt,1,19.68,20.0,PayPal,2.99,2,,False
102137,2024-11-08,290,35.0,Nord,Sport,Hantel,4,71.24,15.0,Kreditkarte,4.99,5,3.0,False
102691,2024-03-18,1700,47.0,Süd,Bücher,Kinderbuch,1,26.4,0.0,Rechnung,6.99,5,5.0,False
103040,2023-09-07,448,30.0,Mitte,Haushalt,Bettwäsche,1,38.8,20.0,Sofortüberweisung,,5,5.0,False
103189,2024-07-24,1718,37.0,Süd,Haushalt,Staubsauger,1,45.56,0.0,Sofortüberweisung,2.99,4,4.0,False
101681,2023-03-17,810,36.0,Ost,Mode,Sneaker,1,13.94,0.0,Rechnung,4.99,5,4.0,False
104099,2024-04-12,9,37.0,Süd,Bücher,Roman,2,35.96,0.0,Sofortüberweisung,6.99,1,5.0,True
101443,2024-06-12,1597,,Mitte,Mode,T-Shirt,2,55.92,5.0,Rechnung,2.99,2,4.0,False
103309,2023-07-09,1156,38.0,West,Mode ,Mütze,2,40.33,0.0,Sofortüberweisung,0.0,4,3.0,False
101671,2024-11-19,1470,48.0,Süd,Mode,Jeans,2,26.6,15.0,Sofortüberweisung,4.99,1,4.0,False
103013,2023-11-18,1080,40.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,11.8,0.0,Kreditkarte,2.99,3,1.0,False
101179,2023-08-31,507,25.0,Ost,Sport,Hantel,1,46.44,0.0,Kreditkarte,4.99,4,5.0,True
102798,2024-11-18,883,32.0,Mitte,Mode,Sneaker,1,18.75,10.0,Lastschrift,6.99,3,4.0,False
101692,2024-08-31,830,18.0,Ost,Elektronik,Powerbank,1,71.86,10.0,PayPal,6.99,4,5.0,False
103950,2023-01-28,784,,West,Bücher,Kochbuch,1,6.51,15.0,PayPal,2.99,3,5.0,False
100372,2024-03-31,717,28.0,Ost,Mode,Mütze,1,56.28,0.0,Rechnung,0.0,1,4.0,False
103683,2024-03-10,408,39.0,West,Bücher,Roman,3,13.41,0.0,Lastschrift,6.99,3,3.0,False
101916,2024-04-17,473,53.0,Mitte,Elektronik,Kopfhörer,1,78.3,0.0,Rechnung,0.0,3,4.0,False
101357,2023-02-27,1252,,Nord,Mode,Jacke,1,9.65,0.0,Kreditkarte,2.99,3,1.0,False
101825,2023-05-22,1060,34.0,Mitte,Bücher,Kinderbuch,1,7.71,0.0,PayPal,2.99,8,5.0,False
100786,2023-12-30,1279,41.0,Nord,Mode,Sneaker,1,32.06,10.0,Sofortüberweisung,0.0,6,5.0,False
100469,2023-11-30,1168,52.0,Nord,Haushalt,Pfannenset,1,23.96,0.0,PayPal,0.0,6,5.0,True
100140,2024-09-12,1069,50.0,Mitte,Elektronik,Kopfhörer,1,50.43,0.0,PayPal,0.0,4,5.0,False
100788,2023-10-04,699,35.0,Nord,Haushalt,Pfannenset,2,21.78,10.0,Kreditkarte,2.99,1,4.0,False
100323,2023-12-14,676,32.0,Süd,Sport,Fitnessband,2,40.52,0.0,Sofortüberweisung,6.99,2,4.0,False
100050,2023-05-28,624,18.0,Mitte,Elektronik,Smartphone-Hülle,1,48.34,0.0,PayPal,0.0,2,5.0,False
100714,2024-03-07,69,39.0,West,Elektronik,Powerbank,2,33.25,0.0,PayPal,4.99,2,5.0,False
104533,2023-02-13,1393,26.0,Nord,Elektronik,Smartphone-Hülle,2,10.02,5.0,Sofortüberweisung,0.0,1,4.0,False
102840,2023-10-27,1710,52.0,Nord,Elektronik,Kopfhörer,2,28.74,0.0,Rechnung,4.99,3,5.0,False
102446,2023-11-07,391,31.0,West,Sport,Trinkflasche,1,20.33,0.0,Lastschrift,4.99,4,4.0,False
104862,2023-07-25,469,27.0,Ost,Haushalt,Kaffeemaschine,1,59.07,0.0,Sofortüberweisung,0.0,4,4.0,False
104463,2024-06-15,1631,42.0,Nord,Bücher,Kochbuch,1,23.37,0.0,Sofortüberweisung,0.0,7,,False
104641,2023-01-13,1533,38.0,Süd,Sport,Hantel,3,34.96,0.0,Sofortüberweisung,2.99,4,5.0,False
103076,2024-08-08,1106,24.0,Ost,Haushalt,Pfannenset,3,61.93,5.0,Kreditkarte,2.99,1,4.0,False
102666,2023-04-22,548,29.0,Nord,Elektronik,USB-Kabel,1,7.32,0.0,Rechnung,4.99,2,5.0,False
100406,2023-09-08,166,40.0,Mitte,Sport,Trinkflasche,2,59.69,10.0,Lastschrift,0.0,1,5.0,False
103427,2023-04-25,1100,44.0,West,Elektronik,Bluetooth-Lautsprecher,1,580.6639519862657,0.0,Rechnung,6.99,5,3.0,False
101004,2023-02-17,231,39.0,Süd,Mode,Mütze,2,11.4,0.0,Sofortüberweisung,2.99,1,4.0,False
103066,2023-06-02,1577,35.0,Süd,Haushalt,Kaffeemaschine,1,80.47,0.0,Lastschrift,6.99,4,,False
100890,2024-01-13,758,29.0,Süd,Sport,Yogamatte,2,19.07,0.0,Rechnung,4.99,5,5.0,False
102411,2024-11-07,442,51.0,Süd,SPORT,Trinkflasche,1,30.52,0.0,Rechnung,0.0,6,4.0,False
102545,2023-11-26,1721,46.0,Süd,Elektronik,Bluetooth-Lautsprecher,4,66.41,10.0,Sofortüberweisung,4.99,1,5.0,False
103504,2023-09-04,52,,Nord,Sport,Fitnessband,1,6.02,0.0,Rechnung,0.0,4,4.0,False
102390,2023-05-01,1502,34.0,West,Elektronik,Kopfhörer,1,64.8,0.0,Lastschrift,0.0,1,4.0,False
104017,2024-02-24,350,72.0,Süd,Sport,Yogamatte,1,20.44,0.0,Sofortüberweisung,4.99,7,4.0,False
100042,2024-09-09,1526,28.0,Ost,Mode,Mütze,1,36.83,15.0,Rechnung,2.99,1,5.0,False
102830,2024-09-22,501,39.0,Nord,Sport,Hantel,4,21.25,10.0,Lastschrift,4.99,2,3.0,False
104883,2023-05-27,1285,39.0,Ost,Haushalt,Kaffeemaschine,2,27.39,0.0,Lastschrift,0.0,2,5.0,False
100303,2023-09-09,37,37.0,Nord,Elektronik,Smartphone-Hülle,3,56.18,5.0,Rechnung,2.99,3,4.0,False
104558,2024-06-30,268,37.0,Süd,Bücher,Comic,1,36.01,15.0,Lastschrift,2.99,4,4.0,False
103820,2023-09-03,235,25.0,Ost,Bücher,Kochbuch,3,12.77,0.0,Kreditkarte,4.99,2,5.0,False
100664,2024-04-10,486,23.0,Süd,Bücher,Kochbuch,2,1.71,15.0,PayPal,4.99,7,,False
101177,2024-01-04,884,47.0,West,Sport,Fitnessband,2,12.1,0.0,Kreditkarte,6.99,1,4.0,False
102676,2024-11-04,53,,Mitte,Haushalt,Kaffeemaschine,1,83.53,20.0,Sofortüberweisung,0.0,4,4.0,False
101947,2023-09-18,651,18.0,Mitte,Mode,Mütze,2,29.92,0.0,PayPal,2.99,3,5.0,False
102501,2024-09-13,39,54.0,Ost,Haushalt,Staubsauger,1,19.49,15.0,Lastschrift,0.0,1,4.0,False
101473,2024-07-23,407,21.0,Ost,Bücher,Comic,1,179.8408848328647,0.0,Sofortüberweisung,0.0,4,5.0,False
103553,2024-09-24,724,44.0,Ost,Sport,Trinkflasche,2,17.35,5.0,Rechnung,0.0,2,3.0,True
103785,2024-11-26,1544,50.0,Mitte,Bücher,Kochbuch,1,25.04,0.0,Rechnung,6.99,4,3.0,False
102132,2023-04-26,748,56.0,Süd,Bücher,Sachbuch,2,18.02,0.0,Lastschrift,2.99,4,4.0,False
101026,2024-11-20,247,49.0,Mitte,Elektronik,USB-Kabel,1,13.21,10.0,Sofortüberweisung,0.0,3,5.0,False
102989,2023-07-22,441,35.0,Süd,Mode,Jacke,3,18.27,0.0,Lastschrift,6.99,1,4.0,False
100961,2024-01-03,1341,42.0,Ost,Mode,Jacke,1,19.94,0.0,Sofortüberweisung,2.99,1,4.0,False
102889,2024-04-08,1739,53.0,Mitte,Elektronik,Kopfhörer,1,46.17,5.0,Rechnung,0.0,4,4.0,False
103275,2024-05-15,512,26.0,West,Elektronik,Kopfhörer,4,72.38,5.0,Kreditkarte,4.99,2,5.0,False
102009,2023-03-08,367,24.0,Nord,Bücher,Comic,1,9.17,0.0,Kreditkarte,,3,4.0,False
102149,2023-08-28,86,44.0,Ost,Elektronik,Smartphone-Hülle,2,58.16,0.0,Kreditkarte,6.99,5,3.0,False
104679,2023-07-27,1139,47.0,Mitte,Bücher,Sachbuch,1,17.27,15.0,Lastschrift,0.0,5,5.0,True
102338,2024-09-19,313,43.0,Mitte,Elektronik,Bluetooth-Lautsprecher,1,46.04,0.0,Rechnung,0.0,8,4.0,False
103965,2023-03-22,1685,18.0,West,Elektronik,Powerbank,1,36.86,0.0,Kreditkarte,6.99,5,4.0,True
100304,2024-08-04,140,,Ost,Haushalt,Kaffeemaschine,1,44.11,0.0,Sofortüberweisung,2.99,2,2.0,False
101440,2023-06-07,407,55.0,Süd,Bücher,Kochbuch,1,15.62,0.0,Sofortüberweisung,2.99,3,4.0,False
